tick_ms,row_type,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,speed,sats,vbat,gps_epoch,imu_sensor_us
5650,I,-0.0155,-0.2494,0.9471,0.93,-7.46,4.47,,,,,,,,6650000
5660,I,-0.0166,-0.2496,0.9475,0.98,-7.45,4.57,,,,,,,,6660000
5670,I,-0.0177,-0.2498,0.9479,1.02,-7.43,4.67,,,,,,,,6670000
5680,I,-0.0189,-0.2499,0.9483,1.07,-7.41,4.77,,,,,,,,6680000
5690,I,-0.0202,-0.2500,0.9488,1.11,-7.39,4.88,,,,,,,,6690000
5700,I,-0.0214,-0.2500,0.9492,1.15,-7.37,4.99,,,,,,,,6700000
5710,I,-0.0228,-0.2500,0.9497,1.20,-7.35,5.10,,,,,,,,6710000
5720,I,-0.0241,-0.2500,0.9501,1.24,-7.33,5.22,,,,,,,,6720000
5730,I,-0.0255,-0.2499,0.9506,1.29,-7.31,5.35,,,,,,,,6730000
5740,I,-0.0270,-0.2497,0.9511,1.33,-7.29,5.47,,,,,,,,6740000
5750,I,-0.0285,-0.2495,0.9516,1.37,-7.27,5.60,,,,,,,,6750000
5760,G,,,,,,,12.9714854,77.5940656,,28.7,9,,1710000005760,
5760,I,-0.0300,-0.2493,0.9521,1.42,-7.25,5.74,,,,,,,,6760000
5770,I,-0.0316,-0.2490,0.9526,1.46,-7.23,5.88,,,,,,,,6770000
5780,I,-0.0331,-0.2486,0.9531,1.50,-7.21,6.02,,,,,,,,6780000
5790,I,-0.0348,-0.2482,0.9537,1.55,-7.19,6.17,,,,,,,,6790000
5800,I,-0.0364,-0.2478,0.9542,1.59,-7.16,6.32,,,,,,,,6800000
5810,I,-0.0381,-0.2473,0.9547,1.63,-7.14,6.47,,,,,,,,6810000
5820,I,-0.0398,-0.2467,0.9553,1.67,-7.12,6.62,,,,,,,,6820000
5830,I,-0.0416,-0.2461,0.9559,1.71,-7.10,6.78,,,,,,,,6830000
5840,I,-0.0433,-0.2455,0.9564,1.76,-7.07,6.94,,,,,,,,6840000
5850,I,-0.0451,-0.2448,0.9570,1.80,-7.05,7.11,,,,,,,,6850000
5860,I,-0.0469,-0.2440,0.9576,1.84,-7.03,7.27,,,,,,,,6860000
5870,I,-0.0487,-0.2432,0.9582,1.88,-7.00,7.43,,,,,,,,6870000
5880,G,,,,,,,12.9714644,77.5940926,,30.3,9,,1710000005880,
5880,I,-0.0506,-0.2424,0.9588,1.92,-6.98,7.60,,,,,,,,6880000
5890,I,-0.0524,-0.2415,0.9594,1.96,-6.95,7.76,,,,,,,,6890000
5900,I,-0.0543,-0.2405,0.9600,2.00,-6.93,7.93,,,,,,,,6900000
5910,I,-0.0561,-0.2395,0.9606,2.04,-6.90,8.09,,,,,,,,6910000
5920,I,-0.0580,-0.2385,0.9612,2.08,-6.88,8.25,,,,,,,,6920000
5930,I,-0.0599,-0.2374,0.9619,2.12,-6.85,8.40,,,,,,,,6930000
5940,I,-0.0618,-0.2362,0.9625,2.16,-6.83,8.55,,,,,,,,6940000
5950,I,-0.0636,-0.2350,0.9631,2.20,-6.80,8.70,,,,,,,,6950000
5960,I,-0.0655,-0.2338,0.9638,2.23,-6.77,8.83,,,,,,,,6960000
5970,I,-0.0674,-0.2325,0.9644,2.27,-6.75,8.97,,,,,,,,6970000
5980,I,-0.0692,-0.2311,0.9651,2.31,-6.72,9.09,,,,,,,,6980000
5990,I,-0.0710,-0.2297,0.9658,2.35,-6.69,9.20,,,,,,,,6990000
6000,G,,,,,,,12.9714495,77.5941254,,32.0,9,,1710000006000,
6000,I,-0.0729,-0.2283,0.9664,2.39,-6.67,9.31,,,,,,,,7000000
6010,I,-0.0747,-0.2268,0.9671,2.42,-6.64,9.40,,,,,,,,7010000
6020,I,-0.0764,-0.2252,0.9678,2.46,-6.61,9.48,,,,,,,,7020000
6030,I,-0.0782,-0.2236,0.9685,2.50,-6.58,9.54,,,,,,,,7030000
6040,I,-0.0799,-0.2220,0.9691,2.53,-6.55,9.60,,,,,,,,7040000
6050,I,-0.0816,-0.2203,0.9698,2.57,-6.53,9.64,,,,,,,,7050000
6060,I,-0.0833,-0.2186,0.9705,2.60,-6.50,9.66,,,,,,,,7060000
6070,I,-0.0849,-0.2168,0.9712,2.64,-6.47,9.67,,,,,,,,7070000
6080,I,-0.0865,-0.2150,0.9719,2.67,-6.44,9.67,,,,,,,,7080000
6090,I,-0.0880,-0.2131,0.9726,2.71,-6.41,9.65,,,,,,,,7090000
6100,I,-0.0895,-0.2112,0.9733,2.74,-6.38,9.61,,,,,,,,7100000
6110,I,-0.0910,-0.2092,0.9740,2.77,-6.35,9.56,,,,,,,,7110000
6120,G,,,,,,,12.9714414,77.5941635,,33.9,9,,1710000006120,
6120,I,-0.0924,-0.2072,0.9747,2.81,-6.32,9.50,,,,,,,,7120000
6130,I,-0.0938,-0.2052,0.9754,2.84,-6.29,9.42,,,,,,,,7130000
6140,I,-0.0951,-0.2031,0.9761,2.87,-6.26,9.33,,,,,,,,7140000
6150,I,-0.0963,-0.2010,0.9768,2.90,-6.23,9.23,,,,,,,,7150000
6160,I,-0.0975,-0.1988,0.9775,2.93,-6.19,9.11,,,,,,,,7160000
6170,I,-0.0987,-0.1966,0.9782,2.97,-6.16,8.98,,,,,,,,7170000
6180,I,-0.0997,-0.1944,0.9789,3.00,-6.13,8.85,,,,,,,,7180000
6190,I,-0.1007,-0.1921,0.9796,3.03,-6.10,8.70,,,,,,,,7190000
6200,I,-0.1017,-0.1898,0.9804,3.06,-6.07,8.55,,,,,,,,7200000
6210,I,-0.1025,-0.1874,0.9811,3.09,-6.03,8.39,,,,,,,,7210000
6220,I,-0.1034,-0.1850,0.9818,3.12,-6.00,8.22,,,,,,,,7220000
6230,I,-0.1041,-0.1826,0.9825,3.14,-5.97,8.05,,,,,,,,7230000
6240,G,,,,,,,12.9714405,77.5942066,,35.9,9,,1710000006240,
6240,I,-0.1047,-0.1801,0.9832,3.17,-5.94,7.88,,,,,,,,7240000
6250,I,-0.1053,-0.1776,0.9839,3.20,-5.90,7.70,,,,,,,,7250000
6260,I,-0.1058,-0.1751,0.9846,3.23,-5.87,7.52,,,,,,,,7260000
6270,I,-0.1063,-0.1725,0.9853,3.25,-5.83,7.34,,,,,,,,7270000
6280,I,-0.1066,-0.1699,0.9860,3.28,-5.80,7.15,,,,,,,,7280000
6290,I,-0.1069,-0.1673,0.9867,3.31,-5.77,6.97,,,,,,,,7290000
6300,I,-0.1071,-0.1646,0.9874,3.33,-5.73,6.79,,,,,,,,7300000
6310,I,-0.1072,-0.1620,0.9881,3.36,-5.70,6.60,,,,,,,,7310000
6320,I,-0.1072,-0.1593,0.9888,3.38,-5.66,6.42,,,,,,,,7320000
6330,I,-0.1072,-0.1565,0.9895,3.41,-5.63,6.25,,,,,,,,7330000
6340,I,-0.1071,-0.1538,0.9902,3.43,-5.59,6.07,,,,,,,,7340000
6350,I,-0.1068,-0.1510,0.9909,3.46,-5.56,5.89,,,,,,,,7350000
6360,G,,,,,,,12.9714468,77.5942541,,37.9,9,,1710000006360,
6360,I,-0.1066,-0.1482,0.9915,3.48,-5.52,5.72,,,,,,,,7360000
6370,I,-0.1062,-0.1453,0.9922,3.50,-5.48,5.55,,,,,,,,7370000
6380,I,-0.1057,-0.1425,0.9929,3.52,-5.45,5.39,,,,,,,,7380000
6390,I,-0.1052,-0.1396,0.9936,3.54,-5.41,5.23,,,,,,,,7390000
6400,I,-0.1045,-0.1367,0.9942,3.57,-5.37,5.07,,,,,,,,7400000
6410,I,-0.1038,-0.1338,0.9949,3.59,-5.34,4.92,,,,,,,,7410000
6420,I,-0.1030,-0.1309,0.9956,3.61,-5.30,4.77,,,,,,,,7420000
6430,I,-0.1022,-0.1279,0.9962,3.63,-5.26,4.62,,,,,,,,7430000
6440,I,-0.1012,-0.1250,0.9969,3.65,-5.23,4.47,,,,,,,,7440000
6450,I,-0.1002,-0.1220,0.9975,3.66,-5.19,4.34,,,,,,,,7450000
6460,I,-0.0991,-0.1190,0.9981,3.68,-5.15,4.20,,,,,,,,7460000
6470,I,-0.0979,-0.1160,0.9988,3.70,-5.11,4.07,,,,,,,,7470000
6480,G,,,,,,,12.9714600,77.5943056,,39.8,9,,1710000006480,
6480,I,-0.0966,-0.1130,0.9994,3.72,-5.07,3.94,,,,,,,,7480000
6490,I,-0.0953,-0.1100,1.0000,3.73,-5.03,3.81,,,,,,,,7490000
6500,I,-0.0939,-0.1070,1.0006,3.75,-5.00,3.69,,,,,,,,7500000
6510,I,-0.0924,-0.1039,1.0012,3.77,-4.96,3.57,,,,,,,,7510000
6520,I,-0.0908,-0.1009,1.0018,3.78,-4.92,3.46,,,,,,,,7520000
6530,I,-0.0892,-0.0979,1.0024,3.80,-4.88,3.35,,,,,,,,7530000
6540,I,-0.0875,-0.0948,1.0030,3.81,-4.84,3.24,,,,,,,,7540000
6550,I,-0.0858,-0.0918,1.0036,3.82,-4.80,3.14,,,,,,,,7550000
6560,I,-0.0839,-0.0887,1.0041,3.84,-4.76,3.03,,,,,,,,7560000
6570,I,-0.0821,-0.0856,1.0047,3.85,-4.72,2.93,,,,,,,,7570000
6580,I,-0.0801,-0.0826,1.0053,3.86,-4.68,2.84,,,,,,,,7580000
6590,I,-0.0782,-0.0795,1.0058,3.87,-4.64,2.75,,,,,,,,7590000
6600,G,,,,,,,12.9714796,77.5943603,,41.6,9,,1710000006600,
6600,I,-0.0761,-0.0765,1.0063,3.89,-4.60,2.65,,,,,,,,7600000
6610,I,-0.0740,-0.0734,1.0069,3.90,-4.56,2.57,,,,,,,,7610000
6620,I,-0.0719,-0.0704,1.0074,3.91,-4.52,2.48,,,,,,,,7620000
6630,I,-0.0697,-0.0673,1.0079,3.92,-4.48,2.40,,,,,,,,7630000
6640,I,-0.0675,-0.0643,1.0084,3.93,-4.43,2.32,,,,,,,,7640000
6650,I,-0.0652,-0.0613,1.0089,3.93,-4.39,2.24,,,,,,,,7650000
6660,I,-0.0629,-0.0582,1.0094,3.94,-4.35,2.16,,,,,,,,7660000
6670,I,-0.0606,-0.0552,1.0099,3.95,-4.31,2.08,,,,,,,,7670000
6680,I,-0.0582,-0.0522,1.0103,3.96,-4.27,2.01,,,,,,,,7680000
6690,I,-0.0558,-0.0492,1.0108,3.96,-4.23,1.94,,,,,,,,7690000
6700,I,-0.0534,-0.0463,1.0112,3.97,-4.18,1.87,,,,,,,,7700000
6710,I,-0.0510,-0.0433,1.0117,3.97,-4.14,1.80,,,,,,,,7710000
6720,G,,,,,,,12.9715046,77.5944178,,43.2,9,,1710000006720,
6720,I,-0.0485,-0.0404,1.0121,3.98,-4.10,1.74,,,,,,,,7720000
6730,I,-0.0460,-0.0374,1.0125,3.98,-4.06,1.67,,,,,,,,7730000
6740,I,-0.0435,-0.0345,1.0129,3.99,-4.01,1.61,,,,,,,,7740000
6750,I,-0.0410,-0.0316,1.0133,3.99,-3.97,1.55,,,,,,,,7750000
6760,I,-0.0385,-0.0287,1.0137,3.99,-3.93,1.49,,,,,,,,7760000
6770,I,-0.0360,-0.0258,1.0141,4.00,-3.88,1.43,,,,,,,,7770000
6780,I,-0.0335,-0.0230,1.0145,4.00,-3.84,1.37,,,,,,,,7780000
6790,I,-0.0310,-0.0202,1.0148,4.00,-3.80,1.32,,,,,,,,7790000
6800,I,-0.0285,-0.0174,1.0152,4.00,-3.75,1.26,,,,,,,,7800000
6810,I,-0.0260,-0.0146,1.0155,4.00,-3.71,1.21,,,,,,,,7810000
6820,I,-0.0235,-0.0118,1.0158,4.00,-3.66,1.15,,,,,,,,7820000
6830,I,-0.0210,-0.0091,1.0161,4.00,-3.62,1.10,,,,,,,,7830000
6840,G,,,,,,,12.9715339,77.5944774,,44.4,9,,1710000006840,
6840,I,-0.0185,-0.0064,1.0164,4.00,-3.57,1.05,,,,,,,,7840000
6850,I,-0.0161,-0.0037,1.0167,4.00,-3.53,1.00,,,,,,,,7850000
6860,I,-0.0136,-0.0010,1.0170,3.99,-3.49,0.95,,,,,,,,7860000
6870,I,-0.0112,0.0016,1.0173,3.99,-3.44,0.90,,,,,,,,7870000
6880,I,-0.0089,0.0042,1.0175,3.99,-3.40,0.86,,,,,,,,7880000
6890,I,-0.0065,0.0068,1.0177,3.98,-3.35,0.81,,,,,,,,7890000
6900,I,-0.0042,0.0094,1.0180,3.98,-3.31,0.76,,,,,,,,7900000
6910,I,-0.0019,0.0119,1.0182,3.97,-3.26,0.72,,,,,,,,7910000
6920,I,0.0003,0.0144,1.0184,3.97,-3.21,0.67,,,,,,,,7920000
6930,I,0.0025,0.0169,1.0186,3.96,-3.17,0.63,,,,,,,,7930000
6940,I,0.0047,0.0193,1.0188,3.95,-3.12,0.58,,,,,,,,7940000
6950,I,0.0068,0.0217,1.0189,3.95,-3.08,0.54,,,,,,,,7950000
6960,G,,,,,,,12.9715662,77.5945383,,45.4,9,,1710000006960,
6960,I,0.0089,0.0241,1.0191,3.94,-3.03,0.50,,,,,,,,7960000
6970,I,0.0110,0.0264,1.0192,3.93,-2.99,0.45,,,,,,,,7970000
6980,I,0.0130,0.0287,1.0194,3.92,-2.94,0.41,,,,,,,,7980000
6990,I,0.0149,0.0310,1.0195,3.91,-2.89,0.37,,,,,,,,7990000
7000,I,0.0168,0.0333,1.0196,3.90,-2.85,0.33,,,,,,,,8000000
7010,I,0.0187,0.0355,1.0197,3.89,-2.80,0.29,,,,,,,,8010000
7020,I,0.0204,0.0377,1.0198,3.88,-2.75,0.24,,,,,,,,8020000
7030,I,0.0222,0.0398,1.0198,3.87,-2.71,0.20,,,,,,,,8030000
7040,I,0.0239,0.0419,1.0199,3.86,-2.66,0.16,,,,,,,,8040000
7050,I,0.0255,0.0440,1.0199,3.84,-2.61,0.12,,,,,,,,8050000
7060,I,0.0270,0.0460,1.0200,3.83,-2.57,0.08,,,,,,,,8060000
7070,I,0.0286,0.0480,1.0200,3.82,-2.52,0.04,,,,,,,,8070000
7080,G,,,,,,,12.9716000,77.5946000,,46.0,9,,1710000007080,
7080,I,0.0300,0.0500,1.0200,3.80,-2.47,0.02,,,,,,,,8080000
